Series;Time;Value
resizeimage_count.sum {category: unknown};2018-06-28T08:00:00+09:00;30210
resizeimage_count.sum {category: unknown};2018-06-28T09:00:00+09:00;32930
resizeimage_count.sum {category: unknown};2018-06-28T10:00:00+09:00;31330
resizeimage_count.sum {category: unknown};2018-06-28T11:00:00+09:00;26550
resizeimage_count.sum {category: unknown};2018-06-28T12:00:00+09:00;26530
resizeimage_count.sum {category: unknown};2018-06-28T13:00:00+09:00;23010
resizeimage_count.sum {category: unknown};2018-06-28T14:00:00+09:00;24280
resizeimage_count.sum {category: unknown};2018-06-28T15:00:00+09:00;24570
resizeimage_count.sum {category: unknown};2018-06-28T16:00:00+09:00;26470
resizeimage_count.sum {category: unknown};2018-06-28T17:00:00+09:00;30790
resizeimage_count.sum {category: unknown};2018-06-28T18:00:00+09:00;32560
resizeimage_count.sum {category: unknown};2018-06-28T19:00:00+09:00;21430
resizeimage_count.sum {category: unknown};2018-06-28T20:00:00+09:00;23320
resizeimage_count.sum {category: unknown};2018-06-28T21:00:00+09:00;29650
resizeimage_count.sum {category: unknown};2018-06-28T22:00:00+09:00;28690
resizeimage_count.sum {category: unknown};2018-06-28T23:00:00+09:00;21540
resizeimage_count.sum {category: unknown};2018-06-29T00:00:00+09:00;15620
resizeimage_count.sum {category: unknown};2018-06-29T01:00:00+09:00;16040
resizeimage_count.sum {category: unknown};2018-06-29T02:00:00+09:00;12830
resizeimage_count.sum {category: unknown};2018-06-29T03:00:00+09:00;7620
resizeimage_count.sum {category: unknown};2018-06-29T04:00:00+09:00;6560
resizeimage_count.sum {category: unknown};2018-06-29T05:00:00+09:00;13650
resizeimage_count.sum {category: unknown};2018-06-29T06:00:00+09:00;15760
resizeimage_count.sum {category: unknown};2018-06-29T07:00:00+09:00;20370
resizeimage_count.sum {category: unknown};2018-06-29T08:00:00+09:00;17930
resizeimage_count.sum {category: unknown};2018-06-29T09:00:00+09:00;21030
resizeimage_count.sum {category: unknown};2018-06-29T10:00:00+09:00;22270
resizeimage_count.sum {category: unknown};2018-06-29T11:00:00+09:00;21090
resizeimage_count.sum {category: unknown};2018-06-29T12:00:00+09:00;23470
resizeimage_count.sum {category: unknown};2018-06-29T13:00:00+09:00;23490
resizeimage_count.sum {category: unknown};2018-06-29T14:00:00+09:00;22870
resizeimage_count.sum {category: unknown};2018-06-29T15:00:00+09:00;26140
resizeimage_count.sum {category: unknown};2018-06-29T16:00:00+09:00;25180
resizeimage_count.sum {category: unknown};2018-06-29T17:00:00+09:00;23440
resizeimage_count.sum {category: unknown};2018-06-29T18:00:00+09:00;24780
resizeimage_count.sum {category: unknown};2018-06-29T19:00:00+09:00;24590
resizeimage_count.sum {category: unknown};2018-06-29T20:00:00+09:00;27270
resizeimage_count.sum {category: unknown};2018-06-29T21:00:00+09:00;34400
resizeimage_count.sum {category: unknown};2018-06-29T22:00:00+09:00;36720
resizeimage_count.sum {category: unknown};2018-06-29T23:00:00+09:00;34100
resizeimage_count.sum {category: unknown};2018-06-30T00:00:00+09:00;30520
resizeimage_count.sum {category: unknown};2018-06-30T01:00:00+09:00;34430
resizeimage_count.sum {category: unknown};2018-06-30T02:00:00+09:00;26760
resizeimage_count.sum {category: unknown};2018-06-30T03:00:00+09:00;12320
resizeimage_count.sum {category: unknown};2018-06-30T04:00:00+09:00;10240
resizeimage_count.sum {category: unknown};2018-06-30T05:00:00+09:00;14370
resizeimage_count.sum {category: unknown};2018-06-30T06:00:00+09:00;12250
resizeimage_count.sum {category: unknown};2018-06-30T07:00:00+09:00;30060
resizeimage_count.sum {category: unknown};2018-06-30T08:00:00+09:00;24740
resizeimage_count.sum {category: unknown};2018-06-30T09:00:00+09:00;22810
resizeimage_count.sum {category: unknown};2018-06-30T10:00:00+09:00;24090
resizeimage_count.sum {category: unknown};2018-06-30T11:00:00+09:00;24550
resizeimage_count.sum {category: unknown};2018-06-30T12:00:00+09:00;23200
resizeimage_count.sum {category: unknown};2018-06-30T13:00:00+09:00;24570
resizeimage_count.sum {category: unknown};2018-06-30T14:00:00+09:00;23850
resizeimage_count.sum {category: unknown};2018-06-30T15:00:00+09:00;27000
resizeimage_count.sum {category: unknown};2018-06-30T16:00:00+09:00;33610
resizeimage_count.sum {category: unknown};2018-06-30T17:00:00+09:00;35440
resizeimage_count.sum {category: unknown};2018-06-30T18:00:00+09:00;33190
resizeimage_count.sum {category: unknown};2018-06-30T19:00:00+09:00;26270
resizeimage_count.sum {category: unknown};2018-06-30T20:00:00+09:00;26490
resizeimage_count.sum {category: unknown};2018-06-30T21:00:00+09:00;30260
resizeimage_count.sum {category: unknown};2018-06-30T22:00:00+09:00;28390
resizeimage_count.sum {category: unknown};2018-06-30T23:00:00+09:00;27570
resizeimage_count.sum {category: unknown};2018-07-01T00:00:00+09:00;21230
resizeimage_count.sum {category: unknown};2018-07-01T01:00:00+09:00;18080
resizeimage_count.sum {category: unknown};2018-07-01T02:00:00+09:00;11280
resizeimage_count.sum {category: unknown};2018-07-01T03:00:00+09:00;9880
resizeimage_count.sum {category: unknown};2018-07-01T04:00:00+09:00;7320
resizeimage_count.sum {category: unknown};2018-07-01T05:00:00+09:00;11240
resizeimage_count.sum {category: unknown};2018-07-01T06:00:00+09:00;13580
resizeimage_count.sum {category: unknown};2018-07-01T07:00:00+09:00;15760
resizeimage_count.sum {category: unknown};2018-07-01T08:00:00+09:00;23720
resizeimage_count.sum {category: unknown};2018-07-01T09:00:00+09:00;23260
resizeimage_count.sum {category: unknown};2018-07-01T10:00:00+09:00;22520
resizeimage_count.sum {category: unknown};2018-07-01T11:00:00+09:00;22790
resizeimage_count.sum {category: unknown};2018-07-01T12:00:00+09:00;22110
resizeimage_count.sum {category: unknown};2018-07-01T13:00:00+09:00;22610
resizeimage_count.sum {category: unknown};2018-07-01T14:00:00+09:00;23060
resizeimage_count.sum {category: unknown};2018-07-01T15:00:00+09:00;32730
resizeimage_count.sum {category: unknown};2018-07-01T16:00:00+09:00;33780
resizeimage_count.sum {category: unknown};2018-07-01T17:00:00+09:00;36160
resizeimage_count.sum {category: unknown};2018-07-01T18:00:00+09:00;23800
resizeimage_count.sum {category: unknown};2018-07-01T19:00:00+09:00;22680
resizeimage_count.sum {category: unknown};2018-07-01T20:00:00+09:00;24580
resizeimage_count.sum {category: unknown};2018-07-01T21:00:00+09:00;33990
resizeimage_count.sum {category: unknown};2018-07-01T22:00:00+09:00;38280
resizeimage_count.sum {category: unknown};2018-07-01T23:00:00+09:00;33980
resizeimage_count.sum {category: unknown};2018-07-02T00:00:00+09:00;24200
resizeimage_count.sum {category: unknown};2018-07-02T01:00:00+09:00;18190
resizeimage_count.sum {category: unknown};2018-07-02T02:00:00+09:00;13050
resizeimage_count.sum {category: unknown};2018-07-02T03:00:00+09:00;9890
resizeimage_count.sum {category: unknown};2018-07-02T04:00:00+09:00;8120
resizeimage_count.sum {category: unknown};2018-07-02T05:00:00+09:00;10680
resizeimage_count.sum {category: unknown};2018-07-02T06:00:00+09:00;14130
resizeimage_count.sum {category: unknown};2018-07-02T07:00:00+09:00;16160
resizeimage_count.sum {category: unknown};2018-07-02T08:00:00+09:00;21900
resizeimage_count.sum {category: unknown};2018-07-02T09:00:00+09:00;22520
resizeimage_count.sum {category: unknown};2018-07-02T10:00:00+09:00;34120
resizeimage_count.sum {category: unknown};2018-07-02T11:00:00+09:00;41270
resizeimage_count.sum {category: unknown};2018-07-02T12:00:00+09:00;43000
resizeimage_count.sum {category: unknown};2018-07-02T13:00:00+09:00;39900
resizeimage_count.sum {category: unknown};2018-07-02T14:00:00+09:00;36510
resizeimage_count.sum {category: unknown};2018-07-02T15:00:00+09:00;28880
resizeimage_count.sum {category: unknown};2018-07-02T16:00:00+09:00;29490
resizeimage_count.sum {category: unknown};2018-07-02T17:00:00+09:00;29280
resizeimage_count.sum {category: unknown};2018-07-02T18:00:00+09:00;31040
resizeimage_count.sum {category: unknown};2018-07-02T19:00:00+09:00;30360
resizeimage_count.sum {category: unknown};2018-07-02T20:00:00+09:00;32090
resizeimage_count.sum {category: unknown};2018-07-02T21:00:00+09:00;42020
resizeimage_count.sum {category: unknown};2018-07-02T22:00:00+09:00;43100
resizeimage_count.sum {category: unknown};2018-07-02T23:00:00+09:00;34900
resizeimage_count.sum {category: unknown};2018-07-03T00:00:00+09:00;34100
resizeimage_count.sum {category: unknown};2018-07-03T01:00:00+09:00;18040
resizeimage_count.sum {category: unknown};2018-07-03T02:00:00+09:00;10740
resizeimage_count.sum {category: unknown};2018-07-03T03:00:00+09:00;17610
resizeimage_count.sum {category: unknown};2018-07-03T04:00:00+09:00;17260
resizeimage_count.sum {category: unknown};2018-07-03T05:00:00+09:00;21240
resizeimage_count.sum {category: unknown};2018-07-03T06:00:00+09:00;23850
resizeimage_count.sum {category: unknown};2018-07-03T07:00:00+09:00;33600
resizeimage_count.sum {category: unknown};2018-07-03T08:00:00+09:00;34410
resizeimage_count.sum {category: unknown};2018-07-03T09:00:00+09:00;26220
resizeimage_count.sum {category: unknown};2018-07-03T10:00:00+09:00;28610
resizeimage_count.sum {category: unknown};2018-07-03T11:00:00+09:00;29680
resizeimage_count.sum {category: unknown};2018-07-03T12:00:00+09:00;34050
resizeimage_count.sum {category: unknown};2018-07-03T13:00:00+09:00;31510
resizeimage_count.sum {category: unknown};2018-07-03T14:00:00+09:00;28610
resizeimage_count.sum {category: unknown};2018-07-03T15:00:00+09:00;28830
resizeimage_count.sum {category: unknown};2018-07-03T16:00:00+09:00;32390
resizeimage_count.sum {category: unknown};2018-07-03T17:00:00+09:00;37590
resizeimage_count.sum {category: unknown};2018-07-03T18:00:00+09:00;34040
resizeimage_count.sum {category: unknown};2018-07-03T19:00:00+09:00;29730
resizeimage_count.sum {category: unknown};2018-07-03T20:00:00+09:00;35460
resizeimage_count.sum {category: unknown};2018-07-03T21:00:00+09:00;39740
resizeimage_count.sum {category: unknown};2018-07-03T22:00:00+09:00;37670
resizeimage_count.sum {category: unknown};2018-07-03T23:00:00+09:00;35940
resizeimage_count.sum {category: unknown};2018-07-04T00:00:00+09:00;23010
resizeimage_count.sum {category: unknown};2018-07-04T01:00:00+09:00;17270
resizeimage_count.sum {category: unknown};2018-07-04T02:00:00+09:00;15620
resizeimage_count.sum {category: unknown};2018-07-04T03:00:00+09:00;12640
resizeimage_count.sum {category: unknown};2018-07-04T04:00:00+09:00;11320
resizeimage_count.sum {category: unknown};2018-07-04T05:00:00+09:00;15480
resizeimage_count.sum {category: unknown};2018-07-04T06:00:00+09:00;16960
resizeimage_count.sum {category: unknown};2018-07-04T07:00:00+09:00;21560
resizeimage_count.sum {category: unknown};2018-07-04T08:00:00+09:00;25120
resizeimage_count.sum {category: unknown};2018-07-04T09:00:00+09:00;36320
resizeimage_count.sum {category: unknown};2018-07-04T10:00:00+09:00;29600
resizeimage_count.sum {category: unknown};2018-07-04T11:00:00+09:00;27690
resizeimage_count.sum {category: unknown};2018-07-04T12:00:00+09:00;33230
resizeimage_count.sum {category: unknown};2018-07-04T13:00:00+09:00;26550
resizeimage_count.sum {category: unknown};2018-07-04T14:00:00+09:00;25940
resizeimage_count.sum {category: unknown};2018-07-04T15:00:00+09:00;28650
resizeimage_count.sum {category: unknown};2018-07-04T16:00:00+09:00;25900
resizeimage_count.sum {category: unknown};2018-07-04T17:00:00+09:00;26190
resizeimage_count.sum {category: unknown};2018-07-04T18:00:00+09:00;27190
resizeimage_count.sum {category: unknown};2018-07-04T19:00:00+09:00;25140
resizeimage_count.sum {category: unknown};2018-07-04T20:00:00+09:00;29940
resizeimage_count.sum {category: unknown};2018-07-04T21:00:00+09:00;32640
resizeimage_count.sum {category: unknown};2018-07-04T22:00:00+09:00;36350
resizeimage_count.sum {category: unknown};2018-07-04T23:00:00+09:00;30880
resizeimage_count.sum {category: unknown};2018-07-05T00:00:00+09:00;29220
resizeimage_count.sum {category: unknown};2018-07-05T01:00:00+09:00;21960
resizeimage_count.sum {category: unknown};2018-07-05T02:00:00+09:00;11740
resizeimage_count.sum {category: unknown};2018-07-05T03:00:00+09:00;10290
resizeimage_count.sum {category: unknown};2018-07-05T04:00:00+09:00;10990
resizeimage_count.sum {category: unknown};2018-07-05T05:00:00+09:00;12700
resizeimage_count.sum {category: unknown};2018-07-05T06:00:00+09:00;16950
resizeimage_count.sum {category: unknown};2018-07-05T07:00:00+09:00;29040
resizeimage_count.sum {category: unknown};2018-07-05T08:00:00+09:00;37310
resizeimage_count.sum {category: unknown};2018-07-05T09:00:00+09:00;27470
resizeimage_count.sum {category: unknown};2018-07-05T10:00:00+09:00;29020
resizeimage_count.sum {category: unknown};2018-07-05T11:00:00+09:00;32440
resizeimage_count.sum {category: unknown};2018-07-05T12:00:00+09:00;32090
resizeimage_count.sum {category: unknown};2018-07-05T13:00:00+09:00;24520
resizeimage_count.sum {category: unknown};2018-07-05T14:00:00+09:00;24730
resizeimage_count.sum {category: unknown};2018-07-05T15:00:00+09:00;24940
resizeimage_count.sum {category: unknown};2018-07-05T16:00:00+09:00;25460
resizeimage_count.sum {category: unknown};2018-07-05T17:00:00+09:00;24110
resizeimage_count.sum {category: unknown};2018-07-05T18:00:00+09:00;24060
resizeimage_count.sum {category: unknown};2018-07-05T19:00:00+09:00;24850
resizeimage_count.sum {category: unknown};2018-07-05T20:00:00+09:00;34080
resizeimage_count.sum {category: unknown};2018-07-05T21:00:00+09:00;36690
resizeimage_count.sum {category: unknown};2018-07-05T22:00:00+09:00;31490
resizeimage_count.sum {category: unknown};2018-07-05T23:00:00+09:00;26570
resizeimage_count.sum {category: unknown};2018-07-06T00:00:00+09:00;23640
resizeimage_count.sum {category: unknown};2018-07-06T01:00:00+09:00;24660
resizeimage_count.sum {category: unknown};2018-07-06T02:00:00+09:00;20930
resizeimage_count.sum {category: unknown};2018-07-06T03:00:00+09:00;11730
resizeimage_count.sum {category: unknown};2018-07-06T04:00:00+09:00;8610
resizeimage_count.sum {category: unknown};2018-07-06T05:00:00+09:00;12290
resizeimage_count.sum {category: unknown};2018-07-06T06:00:00+09:00;11970
resizeimage_count.sum {category: unknown};2018-07-06T07:00:00+09:00;21960
resizeimage_count.sum {category: unknown};2018-07-06T08:00:00+09:00;21590
resizeimage_count.sum {category: unknown};2018-07-06T09:00:00+09:00;17160
resizeimage_count.sum {category: unknown};2018-07-06T10:00:00+09:00;22320
resizeimage_count.sum {category: unknown};2018-07-06T11:00:00+09:00;20390
resizeimage_count.sum {category: unknown};2018-07-06T12:00:00+09:00;24720
resizeimage_count.sum {category: unknown};2018-07-06T13:00:00+09:00;20740
resizeimage_count.sum {category: unknown};2018-07-06T14:00:00+09:00;23120
resizeimage_count.sum {category: unknown};2018-07-06T15:00:00+09:00;22450
resizeimage_count.sum {category: unknown};2018-07-06T16:00:00+09:00;22930
resizeimage_count.sum {category: unknown};2018-07-06T17:00:00+09:00;23700
resizeimage_count.sum {category: unknown};2018-07-06T18:00:00+09:00;23130
resizeimage_count.sum {category: unknown};2018-07-06T19:00:00+09:00;21910
resizeimage_count.sum {category: unknown};2018-07-06T20:00:00+09:00;24410
resizeimage_count.sum {category: unknown};2018-07-06T21:00:00+09:00;32200
resizeimage_count.sum {category: unknown};2018-07-06T22:00:00+09:00;29910
resizeimage_count.sum {category: unknown};2018-07-06T23:00:00+09:00;26050
resizeimage_count.sum {category: unknown};2018-07-07T00:00:00+09:00;22750
resizeimage_count.sum {category: unknown};2018-07-07T01:00:00+09:00;21810
resizeimage_count.sum {category: unknown};2018-07-07T02:00:00+09:00;13860
resizeimage_count.sum {category: unknown};2018-07-07T03:00:00+09:00;9730
resizeimage_count.sum {category: unknown};2018-07-07T04:00:00+09:00;11250
resizeimage_count.sum {category: unknown};2018-07-07T05:00:00+09:00;11070
resizeimage_count.sum {category: unknown};2018-07-07T06:00:00+09:00;14580
resizeimage_count.sum {category: unknown};2018-07-07T07:00:00+09:00;16030
resizeimage_count.sum {category: unknown};2018-07-07T08:00:00+09:00;27440
resizeimage_count.sum {category: unknown};2018-07-07T09:00:00+09:00;25580
resizeimage_count.sum {category: unknown};2018-07-07T10:00:00+09:00;25410
resizeimage_count.sum {category: unknown};2018-07-07T11:00:00+09:00;21610
resizeimage_count.sum {category: unknown};2018-07-07T12:00:00+09:00;23970
resizeimage_count.sum {category: unknown};2018-07-07T13:00:00+09:00;23110
resizeimage_count.sum {category: unknown};2018-07-07T14:00:00+09:00;23270
resizeimage_count.sum {category: unknown};2018-07-07T15:00:00+09:00;22800
resizeimage_count.sum {category: unknown};2018-07-07T16:00:00+09:00;27350
resizeimage_count.sum {category: unknown};2018-07-07T17:00:00+09:00;27620
resizeimage_count.sum {category: unknown};2018-07-07T18:00:00+09:00;25000
resizeimage_count.sum {category: unknown};2018-07-07T19:00:00+09:00;20300
resizeimage_count.sum {category: unknown};2018-07-07T20:00:00+09:00;24820
resizeimage_count.sum {category: unknown};2018-07-07T21:00:00+09:00;36210
resizeimage_count.sum {category: unknown};2018-07-07T22:00:00+09:00;40030
